fov,y,x,probability,object_intensity,nucleus_id
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,910.0947,674.6047,0.5066,0.3463,10
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,908.1548,424.408,0.5132,0.4481,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,907.0024,540.9841,0.6679,0.5965,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,906.4366,726.9993,0.4915,0.3393,10
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,905.0914,408.2498,0.4963,0.3546,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,903.9934,719.9799,0.85,0.4429,10
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,903.0,451.0,0.4342,0.4637,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,902.0128,685.4229,0.6643,0.4065,10
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,900.5309,426.6781,0.6877,0.5679,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,899.9077,356.867,0.4933,0.3254,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,898.9252,443.0356,0.5353,0.5808,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,897.5487,280.0366,0.5428,0.3313,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,895.5918,541.3942,0.5106,0.5827,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,896.3855,453.655,0.5028,0.5104,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,896.0,403.0,0.4569,0.3113,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,891.4536,511.5595,0.4978,0.5917,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,890.981,374.8522,0.8477,0.5218,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,889.1992,416.3206,0.5094,0.4181,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,887.9972,461.8827,0.5008,0.5187,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,888.9437,453.2051,0.5004,0.5648,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,886.8294,469.9093,0.6742,0.6354,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,885.8326,500.8111,0.4869,0.4875,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,886.1171,359.5772,0.613,0.4086,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,886.0,330.0,0.4715,0.3683,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,885.0198,492.0519,0.6481,0.687,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,884.0,434.0,0.431,0.4641,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,884.0118,292.156,0.5017,0.3769,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,882.7562,304.7798,0.4888,0.3466,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,881.1272,545.2322,0.5826,0.5148,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,880.5169,342.6984,0.5498,0.4357,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,881.1562,257.9952,0.8353,0.5307,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,880.2489,471.8912,0.5726,0.6052,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,877.9303,535.1434,0.5191,0.4799,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,877.8634,526.0506,0.843,0.6931,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,877.3514,486.5046,0.4873,0.5625,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,878.383,260.8741,0.4871,0.3952,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,877.1757,287.1414,0.5114,0.3531,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,876.0654,460.4311,0.4973,0.5707,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,875.6703,301.1567,0.4789,0.349,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,874.8423,314.3125,0.4731,0.408,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,873.1055,378.0988,0.8586,0.6712,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,872.2111,344.4689,0.5086,0.4508,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,872.945,395.2407,0.488,0.293,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,872.092,332.9491,0.502,0.3862,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,870.0537,480.0159,0.4827,0.5924,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,870.3866,464.4198,0.4986,0.584,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,870.8439,272.7494,0.4881,0.3578,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,870.0,529.0,0.4412,0.5312,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,870.0,515.0,0.4169,0.5413,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,869.9634,493.5304,0.5407,0.6121,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,870.1319,451.892,0.6868,0.6568,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,867.3402,305.9872,0.4797,0.38,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,866.5851,443.222,0.4802,0.4554,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,867.5758,427.4961,0.4843,0.3815,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,864.9053,523.0372,0.5308,0.7322,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,864.7432,287.1833,0.5025,0.3811,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,865.6233,276.527,0.4928,0.3681,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,865.0,237.0,0.4765,0.2875,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,863.5714,371.0388,0.4976,0.4262,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,864.1204,266.8454,0.4992,0.3663,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,863.0122,546.4915,0.4905,0.4432,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,863.0,507.0,0.4158,0.526,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,862.9216,300.0547,0.8359,0.5331,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,861.9594,432.8434,0.5069,0.461,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,860.4363,638.334,0.5017,0.3698,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,859.5496,655.846,0.504,0.3321,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,858.9719,530.2332,0.5131,0.6145,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,858.9828,447.1183,0.5005,0.5469,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,859.2245,348.8436,0.5048,0.4125,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,857.9816,244.0296,0.8319,0.471,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,856.7148,480.527,0.4871,0.6577,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,857.0,468.0,0.4162,0.5145,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,856.9555,294.8587,0.6094,0.473,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,855.7829,458.4719,0.5523,0.5896,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,855.2681,679.1153,0.5223,0.3576,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,855.9734,632.4974,0.4989,0.3476,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,854.8105,403.5187,0.4883,0.4358,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,855.0,282.0,0.4685,0.3774,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,854.0708,667.4929,0.7452,0.5761,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,852.4042,647.4251,0.4966,0.3863,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,852.1296,353.5644,0.5714,0.4796,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,850.9351,555.0246,0.5013,0.3572,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,850.0,270.0,0.4588,0.3581,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,850.3338,240.1861,0.4996,0.3274,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.8971,671.9738,0.7387,0.5157,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.7384,626.274,0.6495,0.4155,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.3884,407.5619,0.4779,0.4702,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.0142,284.0542,0.5028,0.4307,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.2055,518.5723,0.4973,0.5288,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.3347,476.0002,0.5041,0.5601,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,848.0,373.0,0.4561,0.4307,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,847.7791,684.5446,0.4847,0.3704,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,847.3948,257.0369,0.5666,0.4444,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,845.7373,538.0005,0.8001,0.5737,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,846.1853,511.2434,0.5051,0.5717,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,845.7218,484.4424,0.4999,0.4416,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,845.3656,417.3635,0.4951,0.436,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,845.0,246.0,0.4144,0.3568,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,842.6565,387.7191,0.4615,0.4226,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,843.0,666.0,0.4706,0.4208,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,844.0607,633.1023,0.4772,0.4212,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,843.0205,596.0227,0.7027,0.4635,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,843.0115,549.8789,0.6533,0.4706,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,843.0,233.0,0.4197,0.3085,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,842.2539,640.4624,0.7612,0.7324,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,842.7029,272.7848,0.4994,0.4034,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,841.0,365.0,0.4425,0.4472,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,839.1787,656.804,0.4845,0.4571,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,840.4054,263.0381,0.4985,0.4013,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,839.0,555.0,0.4165,0.3651,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,839.0888,505.6961,0.7017,0.7296,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,839.0,450.0,0.4243,0.4912,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,838.1401,280.1342,0.4736,0.3656,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,837.7356,691.9816,0.481,0.4328,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,838.0,649.0,0.4658,0.4714,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,837.9432,478.2358,0.5098,0.5351,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,836.6576,402.2252,0.5149,0.4368,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,833.554,678.4872,0.5315,0.5479,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,833.4629,526.2326,0.496,0.548,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,834.0338,416.1057,0.5128,0.4148,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,833.8738,381.6934,0.5692,0.5314,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,833.085,627.4903,0.502,0.4696,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,833.1004,272.1347,0.4966,0.4136,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,832.238,492.2369,0.4844,0.5491,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,832.0,367.0,0.4488,0.4626,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,830.6461,474.4354,0.6824,0.7971,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,830.8948,354.8359,0.7495,0.604,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,831.9101,253.714,0.4917,0.4105,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,830.0,528.0,0.4643,0.5282,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,829.6135,654.6919,0.4985,0.5219,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,828.2709,574.2919,0.5028,0.3638,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,827.1057,709.7774,0.4939,0.382,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,827.4826,668.5702,0.6021,0.6259,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,826.9849,535.3695,0.4903,0.3644,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,826.6707,481.7625,0.4957,0.5326,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,827.0,401.0,0.407,0.3738,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,826.2773,465.1521,0.5195,0.5101,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,826.0,246.0,0.4613,0.3498,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,825.0,690.0,0.4759,0.4254,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,825.0,643.0,0.4726,0.5133,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,824.8508,632.8294,0.7481,0.576,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,824.0,677.0,0.4032,0.5714,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,824.3321,410.728,0.6149,0.4875,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,823.2247,545.0566,0.6742,0.4458,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,822.2633,230.1559,0.4911,0.3242,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,822.0066,705.4813,0.5121,0.4003,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,822.3811,487.195,0.6683,0.6693,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,823.2402,474.3254,0.4934,0.496,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,821.8556,435.8272,0.5712,0.3978,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,819.911,672.1081,0.449,0.6193,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,820.6932,522.8275,0.7275,0.5865,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,821.4963,510.4311,0.4818,0.4594,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,820.842,456.638,0.4939,0.4065,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,819.8261,713.0702,0.7753,0.5713,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,819.4276,670.0156,0.4896,0.6164,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,819.4485,562.0102,0.5561,0.4131,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,818.0834,355.9814,0.4937,0.4891,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,818.8089,263.8686,0.4674,0.4244,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,816.6812,685.6016,0.5402,0.5431,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,816.1308,630.9868,0.5172,0.4953,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,817.0,481.0,0.4733,0.4393,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,815.7043,389.8122,0.512,0.4317,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,816.0,260.0,0.4591,0.3885,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,815.0,698.0,0.4701,0.424,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,814.5629,676.385,0.5221,0.5083,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,814.9006,424.1571,0.608,0.4026,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,814.2935,381.9312,0.5073,0.4389,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,814.0399,487.7931,0.8141,0.6999,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,814.2046,411.9898,0.5135,0.4374,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,812.9249,436.071,0.6047,0.3907,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,813.6557,236.7325,0.4806,0.3365,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,811.5578,559.4157,0.6747,0.5742,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,811.03,719.5243,0.49,0.5049,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,810.2991,688.7934,0.4708,0.4737,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,811.0,570.0,0.4526,0.3772,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,811.1637,338.4512,0.5307,0.4821,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,810.6975,713.9028,0.511,0.5391,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,810.1091,541.9263,0.5052,0.3785,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,810.0,354.0,0.4398,0.5171,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,808.7941,702.0464,0.5881,0.4904,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,809.234,533.9329,0.596,0.7529,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,808.0524,445.9964,0.5055,0.3614,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,805.9768,366.9988,0.5167,0.6036,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,805.8098,328.6983,0.4964,0.4098,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,804.7377,692.284,0.4881,0.4405,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,803.9895,435.0117,0.86,0.5592,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,804.5651,423.279,0.5796,0.4624,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,804.9207,393.5755,0.4907,0.521,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,802.7182,565.4177,0.481,0.45,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,803.1357,531.392,0.5702,0.644,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,803.595,416.1244,0.5582,0.5081,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,803.0106,355.0021,0.7347,0.6438,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,802.0,550.0,0.4367,0.3641,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,801.9566,332.8147,0.4819,0.3689,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,802.5281,317.9548,0.5651,0.436,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,801.9932,593.8814,0.512,0.4717,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,801.1789,476.7856,0.4952,0.3861,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,801.3187,309.0436,0.6047,0.4611,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,800.0074,556.4619,0.595,0.4785,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,800.101,341.9478,0.5011,0.4364,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,798.1639,402.0579,0.515,0.4443,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,797.8836,697.0498,0.7567,0.5431,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,798.4154,494.4131,0.5977,0.5872,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,798.1425,264.0338,0.5676,0.4012,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,797.5359,488.7415,0.4971,0.4954,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,797.1726,249.8312,0.5064,0.3636,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,796.367,238.3103,0.6237,0.3803,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,796.0,351.0,0.4442,0.4544,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,795.5964,688.4009,0.4906,0.4746,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,794.7785,525.8474,0.5722,0.54,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,795.8265,444.321,0.508,0.3725,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,795.413,273.5027,0.6743,0.7039,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,794.1103,678.4516,0.5041,0.5616,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,793.3998,433.3255,0.5,0.3863,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,794.2195,298.6625,0.5832,0.4022,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,793.4557,727.5509,0.5523,0.4589,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,791.7662,342.1467,0.4795,0.3615,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,791.0317,682.0284,0.5604,0.6189,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,790.9776,313.9752,0.8634,0.4829,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,789.2711,692.431,0.5121,0.62,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,790.0,549.0,0.4827,0.3568,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,790.0022,238.7953,0.4876,0.2912,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,788.9762,708.8257,0.7836,0.6079,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,787.6406,716.1434,0.5158,0.4762,7
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,788.1168,417.7605,0.4908,0.3999,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,788.2991,254.4533,0.624,0.3772,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-1,787.825,687.5857,0.5017,0.6552,7
