fov,y,x,probability,object_intensity,nucleus_id
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,906.4122,520.8017,0.7747,9648.22,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,906.4599,415.9446,0.5798,4345.21,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,906.09,327.9332,0.8234,4545.9023,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,906.0814,313.3925,0.5778,3738.715,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,905.666,558.3265,0.487,4853.6777,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,904.8367,501.6526,0.4831,6981.129,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,904.5702,383.6691,0.6101,6171.7627,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,904.0,628.0,0.4107,4806.2817,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,904.0,614.0,0.4874,4741.356,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,903.683,393.95,0.6156,5322.458,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,902.4733,364.1519,0.4813,2698.5977,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,903.133,350.7263,0.4989,3244.7642,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,903.3873,267.6041,0.6908,4621.324,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,901.6863,310.186,0.6535,3910.3567,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,900.9978,485.9532,0.8955,17910.77,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,900.5032,495.069,0.5334,9929.995,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,900.0249,411.5868,0.4936,4126.006,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,899.2176,377.4918,0.5111,3936.121,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,897.9732,490.9731,0.7511,12602.405,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,897.8502,358.3985,0.4787,2930.972,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,897.8668,301.9826,0.8416,4211.419,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,898.2041,273.2911,0.4958,3218.8542,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,896.508,620.0629,0.4726,4395.401,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,896.8628,604.1002,0.7935,8164.7026,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,897.4422,398.2191,0.6284,4964.844,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,897.0108,345.9908,0.6069,3928.4587,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,896.9147,334.1541,0.4907,2355.831,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,894.767,415.8705,0.5242,5641.706,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,893.4225,612.6287,0.559,6701.7393,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,894.2353,389.373,0.4948,3394.5,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,893.4133,504.5063,0.5221,7569.464,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,893.1685,411.3267,0.5049,5412.546,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,891.3573,516.9139,0.853,15496.158,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,890.0,373.0,0.4478,2504.4468,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,889.45,378.3048,0.4785,2968.6636,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,889.0434,353.7307,0.4958,2464.0303,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,889.2573,320.9101,0.4864,2075.8909,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,887.5164,477.7722,0.7623,10940.17,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,886.7882,304.9926,0.7843,3951.4343,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,885.6938,408.3412,0.6905,5996.911,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,886.1496,394.6114,0.5756,6882.5786,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,885.9356,386.9915,0.8445,8331.426,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,885.7343,296.7046,0.5017,2598.3154,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,885.717,517.1066,0.498,8993.095,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,884.3101,397.3189,0.5148,5980.2925,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,883.0025,617.5544,0.4938,4383.7075,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,881.0,493.0,0.462,6057.798,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,881.0,390.0,0.4486,3303.0327,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,881.3594,380.1117,0.6659,5133.96,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,880.1684,546.6624,0.4988,6377.3022,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,880.0,531.0,0.4623,7527.355,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,878.8799,406.9652,0.8318,6714.5986,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,878.4221,606.0915,0.734,7013.8984,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,878.3083,578.3946,0.6005,6263.6543,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,874.449,493.0646,0.4877,8827.732,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,875.3124,487.7602,0.7857,13305.196,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,874.5482,398.0014,0.51,3218.795,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,873.0,556.0,0.456,6533.2,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,873.4615,375.8489,0.7132,6867.267,12
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,870.7827,504.1356,0.8372,13282.526,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,869.1747,525.0256,0.5,11648.412,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,869.8182,477.0375,0.5043,6097.577,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,869.0,499.0,0.4232,9463.562,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,868.5769,592.5249,0.5552,13834.888,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,866.8844,533.1277,0.4995,10100.084,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,864.7486,490.8119,0.5126,9216.753,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,861.3625,543.4175,0.7051,15696.701,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,861.0,520.0,0.4196,11069.612,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,858.6903,529.4291,0.4803,12242.181,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,856.4833,596.036,0.6113,8397.536,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,857.0363,508.9904,0.8245,16025.517,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,855.067,545.9192,0.8762,21285.291,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,853.3599,585.6615,0.5173,9546.825,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,852.6405,495.6878,0.7833,12521.683,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,852.2418,512.9907,0.8208,18216.121,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,849.0475,509.1009,0.4826,13966.304,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,849.0,567.0,0.4817,9600.736,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,849.5049,557.0312,0.4735,12087.156,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,849.2533,552.7121,0.486,13525.589,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,848.0162,487.0729,0.8313,11075.925,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,846.0634,579.5365,0.7997,21152.55,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,844.917,533.8018,0.6061,14630.749,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,844.9034,516.7047,0.5264,14075.101,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,844.4992,468.5231,0.6497,10611.025,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,842.974,585.8408,0.5003,7858.7334,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,842.8659,543.3348,0.5305,15940.706,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,843.0619,507.9782,0.8012,14209.471,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,842.0448,524.1598,0.5037,13047.664,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,841.9603,477.8974,0.8168,13010.864,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,840.9304,553.886,0.4904,12955.515,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,838.0806,560.786,0.8365,17667.363,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,837.0,495.0,0.4601,9965.324,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,835.9637,573.9556,0.8534,20376.748,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,834.5508,476.0864,0.5253,9171.636,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,831.1001,514.8132,0.6439,13730.384,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,829.8271,537.6216,0.5128,14503.308,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,827.0462,547.7015,0.6715,13291.576,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,826.9969,476.7338,0.5496,9115.457,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,825.5645,505.3685,0.4887,11484.766,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,825.0534,490.0911,0.5005,10585.342,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,823.2246,569.4316,0.5022,7904.9346,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,822.1105,482.7735,0.5035,9096.656,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,818.98,549.8679,0.8638,14846.21,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819.0,497.0,0.4254,8277.056,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,819.4067,472.1179,0.6011,6480.65,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,817.3808,531.6833,0.7642,17081.328,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,816.0,504.0,0.4676,7939.024,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,813.0255,564.0141,0.8401,11855.798,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,813.3777,492.069,0.5085,7901.614,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,812.0475,554.4949,0.4988,9464.719,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,812.2836,524.7224,0.5098,10671.549,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,811.6166,476.7271,0.7995,17544.338,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,811.0182,507.4932,0.4909,6572.7495,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,808.9891,531.0238,0.9348,19419.309,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,806.9225,500.6718,0.4842,6293.9243,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,804.2337,542.6928,0.4889,9011.989,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,803.4081,473.8858,0.7149,16648.932,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,801.0699,518.7821,0.5235,9521.912,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,798.464,509.4904,0.4825,7701.4175,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,797.9816,531.9958,0.8169,12975.406,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,798.2286,495.2909,0.4928,7503.901,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,795.9971,488.0137,0.9565,18140.016,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,792.0167,516.76,0.5042,7787.8857,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,792.2854,505.0218,0.7599,15551.449,11
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,763.8572,232.5815,0.5254,4042.442,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,760.0042,570.5134,0.5441,5944.82,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,759.9356,406.1193,0.5546,5460.535,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,760.4883,394.5938,0.5077,4434.897,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,758.9138,558.8641,0.5025,5759.6006,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,758.0357,550.9845,0.7521,8980.299,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,757.8016,378.5153,0.5016,4452.454,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,757.0501,413.8137,0.5046,4347.575,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,753.9143,543.7833,0.7764,10236.849,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,753.3597,341.9725,0.484,3655.2468,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,750.9881,419.3084,0.4941,4753.9395,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,750.7688,584.4723,0.5043,6099.188,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,750.0184,392.0723,0.5408,5654.53,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,750.0861,154.7059,0.4951,3645.528,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,749.3094,427.5898,0.5619,6311.4155,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,748.2226,550.9772,0.4966,5335.421,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,747.6645,329.8451,0.514,4406.7583,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,746.6773,529.5905,0.6042,8764.748,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,746.0,562.0,0.4112,10792.985,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,745.3286,360.5504,0.5634,6690.7124,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,743.8951,578.0248,0.8523,13708.028,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,743.0,419.0,0.4307,5716.9277,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,742.4547,583.5317,0.4976,9118.009,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,741.8066,562.0861,0.7286,14122.899,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,741.7853,523.0111,0.4959,7695.7,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,741.9518,410.6827,0.7713,8540.591,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,741.0,330.0,0.4393,4333.6187,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,737.9178,512.8869,0.5059,4779.95,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,738.1854,352.2481,0.5066,7605.664,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,737.5862,584.6801,0.4909,7953.5337,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,737.0732,569.5192,0.4906,8685.306,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,736.0,335.0,0.4452,5288.8193,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,735.0,160.0,0.445,2770.583,9
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,733.7547,544.9337,0.8564,13507.113,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,735.1081,344.6188,0.479,7142.7183,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,733.3536,525.4907,0.5024,6945.692,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,731.5617,595.0671,0.7356,7718.9062,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,732.7295,538.9614,0.5653,8979.279,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,732.1326,395.9058,0.81,8852.872,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,731.5344,563.8099,0.7109,11696.019,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,730.9842,380.2726,0.8285,9668.414,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,729.7725,389.1598,0.5013,7269.5825,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,729.18,430.8702,0.7277,9999.305,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,729.0,343.0,0.4511,7486.3105,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,729.0478,335.0775,0.7113,9503.566,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,728.0631,577.5227,0.7454,12951.029,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,725.9935,420.3128,0.8525,14046.667,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,726.0,317.0,0.4546,5014.8677,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,724.0601,583.3343,0.5011,10962.867,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,724.1262,518.4938,0.6743,6798.7866,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,722.5115,328.3928,0.5067,7878.658,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,722.4091,561.9983,0.7411,13748.431,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,721.0,413.0,0.436,8073.605,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,721.4505,403.1793,0.6508,8259.028,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,720.7352,388.8727,0.5328,9104.373,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,720.3565,578.5933,0.577,11481.22,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,720.4437,569.1592,0.485,8996.94,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,720.4449,540.3509,0.5044,9006.938,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,720.4539,336.991,0.4757,8586.471,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,719.8044,588.5033,0.492,9510.145,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,717.8275,423.9642,0.7957,14727.148,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,718.3224,382.2216,0.665,9630.992,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,717.1751,517.2629,0.7122,7036.6953,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,716.1605,535.0779,0.6319,10068.636,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,714.4483,567.4347,0.5286,10462.222,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,713.8734,546.1691,0.7355,10781.961,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,713.6823,452.9697,0.6701,6640.925,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,714.8415,356.2112,0.4955,7536.826,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,713.2251,523.9986,0.5015,6822.8506,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,713.0,423.0,0.4553,12208.786,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,712.1073,587.8293,0.8755,24735.174,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,711.8795,497.5777,0.5236,4662.431,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,712.5159,364.8528,0.4967,7146.833,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,711.9932,336.1164,0.6207,8782.5,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,711.0817,577.6543,0.8013,20026.193,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,710.7861,413.6393,0.6845,22801.916,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,709.6979,508.3267,0.5015,4836.8037,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,710.0176,572.7682,0.4934,13800.113,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,708.9361,529.0927,0.6738,10296.912,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,708.5101,402.006,0.6405,11206.521,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,707.7888,440.5592,0.5006,5860.0845,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,706.191,554.6328,0.5459,14462.573,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,705.0,432.0,0.4496,7525.125,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,704.8641,413.3956,0.4909,15349.577,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,704.4345,385.9427,0.4848,8428.3545,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,702.9742,593.014,0.4998,8809.287,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,702.8951,587.9533,0.4771,10315.793,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,703.2825,566.5373,0.5922,13229.751,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,702.9821,540.9616,0.7756,11311.497,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,703.4378,323.6732,0.6312,8514.949,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,701.8478,579.9693,0.8374,50954.527,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,702.5671,555.7559,0.5084,13895.436,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,702.0,430.0,0.4567,7584.9126,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,700.937,548.0143,0.615,11195.273,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,701.2972,351.453,0.4968,7415.59,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,699.6125,628.3591,0.5082,5170.3335,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,699.416,532.4572,0.4929,11459.995,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,699.3642,515.3997,0.703,12245.063,8
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,700.0524,438.0067,0.489,6381.9043,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,699.0192,419.7374,0.7401,14516.652,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,698.2477,403.0914,0.6569,15738.724,6
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,698.4099,374.1013,0.5019,9952.0,6
