fov,hub_id,hub_uid,nucleus_id,radius_start_nm,radius_end_nm,radius_center_nm,bin_index,h3k27ac_sum_intensity,h3k27ac_mean_intensity,h3k27ac_median_intensity,expected_h3k27ac_sum_intensity,local_h3k27ac_mean,spen_sum_intensity,spen_mean_intensity,spen_median_intensity,expected_spen_sum_intensity,local_spen_mean,local_reference_pixel_count,h3k27ac_rdf_local_norm,spen_rdf_local_norm,pixel_count,spotiflow_intensity,nucleus_spen_median,nucleus_h3k27ac_mean
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,250.0,350.0,300.0,5,49711254.0,842563.6271186441,838741.6875,45920255.92766462,778309.4225027902,782371.47265625,13260.533434851695,13120.0966796875,764628.4906452724,12959.804926191058,896,1.0825561181171792,1.023204709513249,59,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,300.0,400.0,350.0,6,54563006.1875,826712.2149621212,816593.0,51368421.885184154,778309.4225027902,868077.78125,13152.69365530303,13020.48828125,855347.1251286098,12959.804926191058,896,1.0621896524182932,1.014883613619998,66,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,350.0,450.0,400.0,7,57130693.1875,804657.650528169,795090.5,55259968.997698106,778309.4225027902,935682.8671875,13178.63193221831,13189.1806640625,920146.1497595651,12959.804926191058,896,1.033853153082294,1.01688505400147,71,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,400.0,500.0,450.0,8,62983336.875,797257.4287974683,795090.5,61486444.37772043,778309.4225027902,1029091.974609375,13026.480691257912,13033.7802734375,1023824.5891690936,12959.804926191058,896,1.0243450814635489,1.0051448123985343,79,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,450.0,550.0,500.0,9,71236380.5,800408.7696629213,810986.9375,69269538.60274833,778309.4225027902,1132987.9501953125,12730.201687587782,12782.44140625,1153422.6384310042,12959.804926191058,896,1.028394037796776,0.9822834340554569,89,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,500.0,600.0,550.0,10,78394621.5,799945.1173469388,814201.4375,76274323.40527344,778309.4225027902,1224079.1103515625,12490.60316685268,12525.396484375,1270060.8827667236,12959.804926191058,896,1.0277983205889698,0.9637956155967944,98,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,550.0,650.0,600.0,11,88078337.875,786413.7310267857,803229.84375,87170655.3203125,778309.4225027902,1394795.232421875,12453.528860909599,12282.45947265625,1451498.1517333984,12959.804926191058,896,1.0104127077094027,0.9609349007824722,112,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,600.0,700.0,650.0,12,95218888.9375,767894.265625,788796.21875,96510368.39034599,778309.4225027902,1552403.96875,12519.386844758064,12181.75634765625,1607015.8108476913,12959.804926191058,896,0.9866182310316911,0.966016611828552,124,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,650.0,750.0,700.0,13,99071976.0,756274.6259541984,775896.3125,101958534.34786552,778309.4225027902,1651095.79296875,12603.784679150764,12154.5302734375,1697734.4453310287,12959.804926191058,896,0.9716888991556404,0.9725288884309672,131,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,700.0,800.0,750.0,14,103928915.90625,753108.086277174,778516.5625,107406700.30538505,778309.4225027902,1749571.8271484375,12678.056718466938,12322.3388671875,1788453.079814366,12959.804926191058,896,0.9676204148414688,0.9782598419244164,138,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,750.0,850.0,800.0,15,107936264.96875,744388.0342672414,804156.3125,112854866.26290458,778309.4225027902,1848751.5087890625,12750.01040544181,12208.22265625,1879171.7142977035,12959.804926191058,896,0.9564165777070144,0.9838119075137262,145,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,800.0,900.0,850.0,16,112716539.09375,741556.1782483553,804987.125,118303032.22042412,778309.4225027902,1929578.45703125,12694.595112047697,12051.85595703125,1969890.3487810409,12959.804926191058,896,0.9527781070204078,0.9795359717485109,152,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,850.0,950.0,900.0,17,114179672.625,751182.056743421,806094.5,118303032.22042412,778309.4225027902,1954667.0673828125,12859.65175909745,12033.337890625,1969890.3487810409,12959.804926191058,896,0.9651457826732505,0.9922720158471519,152,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,233,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00233,4,900.0,1000.0,950.0,18,117743115.25,754763.5592948718,802940.75,121416269.91043527,778309.4225027902,2049365.3720703125,13136.957513271234,11926.40087890625,2021729.568485805,12959.804926191058,896,0.9697474262457179,1.0136693868533593,156,17294.208984375,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,0.0,100.0,50.0,0,8794226.375,977136.2638888889,978648.3125,8227220.537736487,914135.6153040541,121389.8173828125,13487.757486979166,13504.357421875,104230.20402554898,11581.133780616554,925,1.0689182737551255,1.1646318695975817,9,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,50.0,150.0,100.0,1,19400041.3125,970002.065625,966298.3125,18282712.306081083,914135.6153040541,262750.173828125,13137.50869140625,13118.865234375,231622.67561233108,11581.133780616554,925,1.0611139631643867,1.134388820669235,20,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,100.0,200.0,150.0,2,26838047.0,958501.6785714285,955074.71875,25595797.228513516,914135.6153040541,354080.791015625,12645.74253627232,12736.10693359375,324271.7458572635,11581.133780616554,925,1.048533349455614,1.0919261253537726,28,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,150.0,250.0,200.0,3,37781116.5625,944527.9140625,939766.5625,36565424.612162165,914135.6153040541,488245.9541015625,12206.148852539063,12185.43798828125,463245.35122466215,11581.133780616554,925,1.0332470349580867,1.0539683837318763,40,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,200.0,300.0,250.0,4,48455854.1875,931843.3497596154,917410.6875,47535051.995810814,914135.6153040541,617203.0400390625,11869.289231520434,11688.12451171875,602218.9565920609,11581.133780616554,925,1.019371014715001,1.0248814542999378,52,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,250.0,350.0,300.0,5,44148023.5625,919750.4908854166,897935.34375,43878509.534594595,914135.6153040541,560333.6630859375,11673.617980957031,11542.8525390625,555894.4214695946,11581.133780616554,925,1.0061422785496603,1.007985763923673,48,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,300.0,400.0,350.0,6,50938781.5,909621.0982142857,876032.59375,51191594.45702703,914135.6153040541,638905.630859375,11409.029122488839,11111.07470703125,648543.491714527,11581.133780616554,925,0.9950614361652819,0.9851392219977834,56,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,350.0,450.0,400.0,7,68826101.9375,905606.6044407894,866520.0,69474306.76310812,914135.6153040541,855798.6103515625,11260.508030941612,11057.86474609375,880166.167326858,11581.133780616554,925,0.9906698626325505,0.9723148220417266,76,13775.3154296875,7236.885498046875,1548267.8988573803
TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2,235,TXSHA-undiff-SPEN_JF549_H3K27ac_DL650-SACD-FOV-2_hub_00235,4,400.0,500.0,450.0,8,79252311.5,900594.4488636364,851295.21875,80443934.14675677,914135.6153040541,998833.919921875,11350.385453657671,11132.353515625,1019139.7726942567,11581.133780616554,925,0.9851869173307356,0.9800754976731995,88,13775.3154296875,7236.885498046875,1548267.8988573803
